,NO2_forecast,O3_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,NO2_target,O3_target,co,hcho,blh_era5,d2m_era5,solar_elevation,sp,t2m_era5,tcc_era5,u10_era5,v10_era5,wind_dir_deg,wind_speed,HCHO_satellite,HCHO_satellite_daily,HCHO_satellite_flag,NO2_satellite,NO2_satellite_daily,NO2_satellite_flag,NO2_satellite_lag_1h,NO2_satellite_lag_3h,ratio_satellite,ratio_satellite_daily,ratio_satellite_flag,aluvd,aluvp,aod550,bcaod550,pm1,pm10,pm2p5,so2,SZA_deg,no,no2,year,month,day,hour,day_of_week,day_of_year,is_weekend,hour_sin,hour_cos,month_sin,month_cos,day_of_year_sin,day_of_year_cos,dewpoint_depression,relative_humidity_approx,wind_direction_rad,no2_pm25_ratio,pm25_pm10_ratio,blh_wind_interaction,solar_elevation_squared,is_daytime,no2_lag_1h,no2_lag_3h,pm2p5_lag_1h,pm2p5_lag_3h,pm10_lag_1h,pm10_lag_3h,so2_lag_1h,so2_lag_3h,t2m_era5_lag_1h,t2m_era5_lag_3h,wind_speed_lag_1h,wind_speed_lag_3h,no2_rolling_mean_6h,pm2p5_rolling_mean_6h,NO2_target_rolling_mean_6h,O3_target_rolling_mean_6h
blh_wind_interaction,-0.0673722612125377,0.07261487854099022,0.03172334058959109,0.029842484397374906,-0.023931841682693883,0.018917608480926443,-0.029280389454331278,-0.3381491091907158,0.408414480183217,-0.38951083653075724,-0.37179965873592224,0.8483679000438381,0.014534787146264756,0.3284034062513894,-0.25601812761034204,0.45926226541788273,-0.004870403699318581,0.15923460130613237,-0.1837046988499909,-0.02012480212281293,0.6142747545170312,-0.07536367262636162,-0.020598364249455593,-0.008440492688295137,-0.2832776439434905,-0.153009249139417,0.03910333707387109,-0.2798659163599602,-0.27717758662664715,-0.028569143417403926,0.006959751908373523,0.033152353889785394,0.22826071291215608,0.2292579060576468,-0.025681520519138894,-0.1401589107824541,-0.43544681172324257,-0.3974998914321779,-0.41138147529334396,-0.44995512833606366,-0.32840340625138925,-0.2961716460792364,-0.5529761075532028,0.05326771739116583,-0.09248929140146632,0.010902061475069674,-0.18263018440554032,0.0052678002594987085,-0.09111991463725878,-0.016101929398231178,0.42044158390603453,-0.28336682111034006,0.06082909270146141,-0.22282101123691767,0.1161222492979643,-0.2077657436204694,0.5983213919374368,-0.5770478724746785,-0.0010532447658438515,-0.24957362139526648,-0.3413070573392425,1.0,-0.0015149950090392863,0.2940655633189806,-0.5531450954718804,-0.5509900503088506,-0.41093738387028383,-0.40854294287421516,-0.39704937003254986,-0.3946952401719196,-0.44977175815606485,-0.4481215814349142,0.45204700185748714,0.4455011639151079,0.577514948451225,0.5693505131652234,-0.5580377489994025,-0.41135615783699936,-0.3359539841073813,0.4005953982080205
solar_elevation_squared,0.002967641499574064,-0.0009877589304283052,0.0002987207034750922,0.005798764349972588,-0.01606726762625799,0.002320523921837879,-0.010980528964350717,-0.08842138819183155,-0.004950765269579822,0.1189677620788808,-0.011646439202766201,0.0022486943402833938,-0.03108395457555432,0.0038887676825890213,-0.04784911320002699,-0.04208473463222364,0.056394900802283,0.04477630344975157,-0.09202948935047062,-0.010367270154678894,-0.07862370588592582,0.019381851255777273,0.0027324247432059,-0.0017138154274240487,-0.36177202521834945,0.006100290397653836,-0.000305486052224769,-0.3453384622325271,-0.3181933660056251,-0.09731292228719256,0.0033216650230636037,-8.608584105444854e-05,0.007393726745339221,0.009681153489590325,0.017558596680557106,-0.019288290349042062,0.08159271925223766,0.09012171102355625,0.08919063337171983,0.021811518055395208,-0.0038887676825890825,0.1019574768689414,0.06783304195324129,0.00016173121836346145,0.004592793345993963,4.435967878819503e-05,-0.16877712680028717,0.001763559001248488,0.004526379958413186,0.0015119491281559059,-3.050895790210429e-05,-0.0034940350402205096,0.0009096994257149996,-0.0006665741087691935,0.0014418101281339615,-0.000598575729616079,-0.021873383644236157,0.03750893744073447,-0.11999811186859899,0.015357544294663687,0.0068839420330159586,-0.0015149950090392863,1.0,0.002114491760262751,0.06517807026385211,0.057022049350173985,0.0887240654661778,0.08766846129329119,0.08979373196646032,0.08911323726086515,0.023497424305855146,0.029418462148789955,-0.03946959991714561,-0.03416362483053331,-0.07548166680664822,-0.06956196258067131,0.056376744358567356,0.08813673673245165,-0.10381170127718349,0.013950941337774893
is_daytime,-0.022052035671757952,0.019052476919109638,0.0006868005444970059,0.0059371026781764626,0.0380748781381507,-0.043411211254853664,-0.0022717122734732245,-0.0014464081623122012,0.3946605438510243,-0.33828841760265643,-0.46609344345977294,0.38303651073352163,0.09702609688527826,0.8550625706997004,-0.27221245670523175,0.40138972428400627,0.06161320986192078,-0.007931587628246724,-0.1463664493469781,0.038139534496201666,0.06745536075192513,,0.007174476107791847,-0.015946749868767058,,-0.05764855066192216,-0.016953864905074414,,,,-0.014164413292606643,-0.016612167580713384,0.18276768132507148,0.18241795811527467,0.03729314521979101,0.05184330629879295,-0.2715340047192915,-0.2546251602854608,-0.25529422147754066,-0.2706927533069424,-0.8550625706997003,-0.2927212252143341,-0.2438089717751932,0.007247209156885405,-0.03761454638313673,-0.0036497387282088487,0.13063251047704724,0.00913752764076972,-0.03788672536637179,0.0001395765829218721,-0.00010828530835653064,-0.878561953139999,-0.0007113651578114868,-0.13030628371508987,0.03489129164118424,-0.13093491544084462,0.42952765161964945,-0.43357226470832044,-0.10921010538301945,-0.05181929508284248,-0.04486022847500025,0.2940655633189806,0.002114491760262751,1.0,-0.2532374036464963,-0.27467879366122355,-0.2580100808281522,-0.2668753501697027,-0.25718018473466786,-0.2656732640438601,-0.2766329711708659,-0.29192315548649367,0.405939168592734,0.41383457498413045,0.06945201248503825,0.07276404553961446,-0.2882552097260669,-0.27270283809646995,-0.01330590470648978,0.41285123999547213
no2_lag_1h,0.08113248565413178,-0.04272294458657703,-0.04659623262583419,-0.04206160152061512,-0.03629038489118888,0.01532973153799492,-0.0037953885336336254,0.45361945446563556,-0.4751302350171618,0.6206110003262423,0.4628299224644006,-0.6604480760929632,-0.25171441955116375,-0.31259445205120956,0.32443190576585673,-0.5449556386957659,-0.12305751986933713,-0.01970260584855201,0.011232167609969274,-0.007230209889704031,-0.30948829304147707,0.023968985100643107,0.06377493432311453,0.05919476845227414,0.44705796771609957,0.2279485080280452,0.06382132227146531,0.452038293475507,0.41673087999155406,0.03937164508478228,0.008767320671774206,0.06907090154870864,-0.2148562888428926,-0.21130321975056052,-0.018813783026775475,0.19055885175879833,0.685929088223335,0.654910723432667,0.6673923961074613,0.7194889976446384,0.31259445205120895,0.4412945849199497,0.9760269068804549,0.005040071561703137,0.10035951662981016,0.0052448364646855185,0.38656784084561946,-0.016205724796758986,0.10056875085466274,0.00855347890130542,-0.675047650694522,0.2321283915414703,0.0466929762926132,0.3156339446447375,-0.036344862663397114,0.32611812634438175,-0.4474516131610388,0.446283781031684,-0.043172335399539664,0.3833551108097311,0.3062561445275223,-0.5531450954718804,0.06517807026385211,-0.2532374036464963,1.0,0.9698660782043353,0.6769471672526745,0.6649059688190824,0.664302322178575,0.6524117814490324,0.7288022279190152,0.7177839606986581,-0.5448201533951024,-0.5372671542879248,-0.308841944701369,-0.3052493120707523,0.9864863503591498,0.6710547414373076,0.4539850179660367,-0.4655137782328443
no2_lag_3h,0.08169959648174946,-0.04253725571117224,-0.045930477006347226,-0.04201912833752821,-0.037114259737717564,0.0161111042310821,-0.004024791237467105,0.44969622747784976,-0.47797910090460793,0.6145731039480362,0.4549213227514263,-0.6572543007103652,-0.2532246115228563,-0.3323461538078604,0.323537270389394,-0.545603799297764,-0.12315905762264341,-0.01933412863522427,0.018235591233881004,-0.009157506951935625,-0.31028179170525966,0.03291947653869931,0.06358252922542368,0.059357201691803405,0.4678663169912678,0.2275812074871034,0.06381897253744603,0.42824935541302533,0.4499402227789495,0.028313738836448433,0.008644117780881875,0.06908068378867716,-0.2141115813298257,-0.21057944418329283,-0.020795897355740677,0.1896029131652365,0.6789910502485498,0.6477304604449429,0.6601628415008965,0.7122149329467719,0.3323461538078614,0.43722133596349844,0.9610281614213262,0.004970349308611286,0.1003690024353555,0.005255161491149363,0.3815686586369535,-0.016350882048830246,0.10057922205605649,0.008384618017708782,-0.6597844659962122,0.25354420269343303,0.04671005300582536,0.3156375794021731,-0.03631285696746254,0.3261446781344492,-0.4479685559439856,0.4468041515919314,-0.03953067549512191,0.3756023410635563,0.30315574917913624,-0.5509900503088506,0.057022049350173985,-0.27467879366122355,0.9698660782043353,1.0,0.664579682012542,0.6769626418188835,0.6520559009651938,0.6643205362287126,0.7169020616232514,0.7288316032838339,-0.5454708056614075,-0.5448659659706431,-0.30990261697680654,-0.30884332918578133,0.9887440091687799,0.6719600917518795,0.4545127627775052,-0.47431180601913353
pm2p5_lag_1h,0.02192228961529135,0.006241507946834477,0.0005082738395213778,-0.04590937185382545,-0.03749894799852364,0.004081386406732206,-0.05547668717936481,0.5401690410987905,-0.4028133071493024,0.9314217034085737,0.6309783112887183,-0.48726543748758866,-0.40090316540265974,-0.3198120890416096,0.4501597268512035,-0.6056637263018658,-0.20322819632009576,0.05417298472925541,0.008265476042464857,-0.025118839313380284,-0.31123002280810746,0.0202356430843225,0.0798426514511075,0.07012368049858816,0.4144729707593383,0.36996947648852097,0.0718601522352273,0.4299094605863079,0.411970368290508,0.16778245994799668,0.05341147095531558,0.07364055241069101,-0.37814899515200123,-0.3654678142398784,0.12934818993619224,0.3361971287052713,0.9764476813135647,0.9871485694029303,0.9882522663918705,0.8936441960576733,0.3198120890416095,0.8197162697509465,0.6677385087915304,0.007608961630290267,0.039882619380759314,2.10659837877322e-05,0.2118089262776217,-0.030742940049156915,0.04090199745346807,0.0015434160496826533,-0.42327169371027623,0.19946306468924116,0.14909038228590984,0.4520848975163982,0.027205477216584697,0.4870957440821711,-0.364299888419658,0.3631739140902655,-0.0776147673579968,-0.2546921740112594,0.06370223065728374,-0.41093738387028383,0.0887240654661778,-0.2580100808281522,0.6769471672526745,0.664579682012542,1.0,0.984833427624731,0.9988580275119907,0.9837245021399853,0.90398742486382,0.8908052708382249,-0.6054744969275629,-0.600674134202293,-0.31060677734811465,-0.3066371519531988,0.6752295279320694,0.9928838545382163,0.5417896705667523,-0.39705881998745296
pm2p5_lag_3h,0.022154745416150146,0.006036004512255636,0.0008548827283301875,-0.045844855440510965,-0.03754825272646716,0.005327735875073854,-0.05548870820529926,0.5359108007736417,-0.4035552887213679,0.9222699368908768,0.6231065359921978,-0.48412684256625604,-0.4024957670426257,-0.3330549615937673,0.4487608626373031,-0.6063406986458879,-0.20248719001244292,0.05500839528551873,0.012377663744897325,-0.025289440770102426,-0.31199600031462194,0.019585668703254625,0.07947695642822827,0.07035395124992433,0.4380374815329083,0.36953664658565705,0.07193876348977632,0.4071242915122053,0.4312003453393538,0.17945299238389936,0.05340894450504581,0.07368947097498137,-0.37726179121938885,-0.364395039150247,0.12676570643787638,0.3332451733957969,0.9670306893874017,0.9776882763827495,0.9787682361573606,0.8851671590989689,0.333054961593768,0.8102449259803027,0.6609212354109814,0.007604795805794645,0.03989773154770059,-1.824406836660754e-05,0.20871116980452534,-0.030791804004479884,0.04091333056143269,0.0014464038102194967,-0.41182472908729906,0.21396782401078845,0.14916581096754872,0.4520663050745063,0.0272972949676152,0.48708361526455696,-0.3644722987222384,0.36343129157277515,-0.07586815707187286,-0.2525704944119279,0.06312158698305409,-0.40854294287421516,0.08766846129329119,-0.2668753501697027,0.6649059688190824,0.6769626418188835,0.984833427624731,1.0,0.9837261310133114,0.9988581075024903,0.8906568966188615,0.9039883808196878,-0.6061447521605301,-0.6054803858602235,-0.31137006615452817,-0.3106057781831211,0.6768040527691543,0.9943252460041659,0.5415842669744411,-0.4025149621841994
pm10_lag_1h,0.02113151436265627,0.00682401609438,0.0013928443936939404,-0.04364771520659763,-0.03663243048944501,0.004245848906987617,-0.05626050310115027,0.5341962390072273,-0.3994778217880539,0.9276381630785732,0.628230029803495,-0.47389930423869703,-0.40014603253692943,-0.319250215223197,0.4456753332038296,-0.60032944633787,-0.20174087885871286,0.06386788690323789,0.005903252341162991,-0.02464402124079276,-0.30371443353532834,0.005862960649198182,0.07852772815764207,0.07012954399560441,0.3652136264114779,0.36888134076502016,0.07094022375065935,0.3813646737455881,0.36754401846733015,0.19157012177844718,0.06095503965917559,0.07295345280314758,-0.37517911811348276,-0.3620960967314366,0.13855765123290523,0.33145709136295637,0.9719979250392741,0.9883050431763352,0.9871457408298817,0.886609837109043,0.31925021522319696,0.8170610473121563,0.6552580989178594,0.00598980819150832,0.03915247869062514,-0.0017834228120611195,0.2028909385906174,-0.029518340727282627,0.04000848951919874,0.002698560075109781,-0.4097152520919812,0.19984503332503956,0.1489208556131788,0.44851255078536234,0.028353740083490134,0.48335244169746966,-0.3580463101667422,0.35711692130052863,-0.07991640997017274,-0.2685079261055459,0.02006323332311952,-0.39704937003254986,0.08979373196646032,-0.25718018473466786,0.664302322178575,0.6520559009651938,0.9988580275119907,0.9837261310133114,1.0,0.9848921749012804,0.8969242397608285,0.8837253143046797,-0.6001558661061619,-0.5954972738658734,-0.303083692908432,-0.2991215074038316,0.6626717504457997,0.991794865331456,0.5358717327792697,-0.3939490894161041
pm10_lag_3h,0.02135910421642591,0.006604905985150912,0.0017376053597527353,-0.043592552191612434,-0.03667758310382814,0.005487583943494162,-0.05624254445047406,0.5299399266849498,-0.4000534480671888,0.9184227013689928,0.6203476856210871,-0.47074484246621,-0.4017217137379191,-0.3320641017082637,0.44420373367830607,-0.6009379092503261,-0.20095849877748745,0.06469209276549802,0.009898974694484915,-0.024763104000790754,-0.30453854285391396,0.004801143812005905,0.07816055956293565,0.07035525184502511,0.38481854411105015,0.3684436804279954,0.07101868277797578,0.3555131820896104,0.3796583737458657,0.20182540138344215,0.06094977455733356,0.07300123224043109,-0.3742215892369842,-0.36095182262606174,0.13612023935807668,0.3284839443039793,0.9625467730334868,0.9788398658097685,0.9776587690974974,0.8780986654111274,0.3320641017082647,0.8075309138294591,0.6484999950648723,0.005989604698203184,0.039166314371194035,-0.0018203208735791093,0.1998343603243659,-0.029568202764742996,0.04001877844726795,0.0026022306429062097,-0.398322495791273,0.21390386401892622,0.14899782848949863,0.44849172652155467,0.028447260388182558,0.48333797899462466,-0.35812701359538013,0.35728415812415193,-0.07821908940357432,-0.2662730307114736,0.019777410422023526,-0.3946952401719196,0.08911323726086515,-0.2656732640438601,0.6524117814490324,0.6643205362287126,0.9837245021399853,0.9988581075024903,0.9848921749012804,1.0,0.8835859697480265,0.8969247354285171,-0.6007753946414153,-0.6001604024292215,-0.3038441357983356,-0.30308304564894484,0.6642246465478416,0.9932144302856846,0.5356072939508464,-0.3992071989170022
so2_lag_1h,0.04484939292027108,-0.010221792971152019,-0.007717169442795528,-0.05168800720391055,-0.041546996183321805,0.018338269445449255,-0.016095971639138534,0.4988229612332547,-0.4300343948264452,0.863721972474554,0.5254431915502733,-0.5452524083367114,-0.3463837624997623,-0.32109779157007484,0.41882227286494755,-0.5734194744800404,-0.21757597861608027,0.02084118929800137,-0.01944865766252891,-0.025301410914521667,-0.2837329365920324,-0.005869787338528475,0.055308878999397994,0.09297170390099808,0.4642113856162845,0.27600724405525673,0.09758289872214065,0.46922424065485363,0.4301811979449711,0.058909465747588735,0.01044326673781801,0.10198996059976077,-0.3175362293724779,-0.32058590679748483,-0.07091728610532412,0.21903224501708693,0.9133883184605512,0.8867652571072882,0.8937891584756953,0.9869070303212578,0.3210977915700741,0.776407524257321,0.7199786401494502,0.013931235507268084,0.06699748328144861,0.01256604259033517,0.39597838269558305,-0.026455355204654595,0.06858029247759762,0.0018162653111043485,-0.6052655297845503,0.21268474258888326,0.1075620342545337,0.4210619574216945,-0.005836708665091347,0.4486324296870672,-0.3813266437289081,0.37956417181958507,-0.08273899574486002,-0.0603392823120188,0.1692265806259195,-0.44977175815606485,0.023497424305855146,-0.2766329711708659,0.7288022279190152,0.7169020616232514,0.90398742486382,0.8906568966188615,0.8969242397608285,0.8835859697480265,1.0,0.9834379475327734,-0.5727869230486332,-0.5664698893722436,-0.2828738112904209,-0.2794439269080703,0.7275455487300578,0.8980819404487183,0.5032954122266723,-0.4234196126274942
so2_lag_3h,0.0452217144789325,-0.010369175200528675,-0.007241350792445953,-0.05157207384062268,-0.04150627319177256,0.019765569449641543,-0.015985866835871377,0.49298565275968154,-0.43269687180532634,0.8567235147323369,0.5201027550951848,-0.5435923461885507,-0.3485201737495781,-0.34103533273529346,0.41926070380875274,-0.5760287484718025,-0.21648444424938787,0.022136120261161497,-0.014003816855763351,-0.025567465309456732,-0.28542225927483955,0.0028830342051861966,0.055005384140665914,0.09311469894551117,0.47803940133007,0.2757956838662728,0.09749178548570571,0.44391569959372457,0.465185070055541,0.03215765766466046,0.010450083279127265,0.10191639642913282,-0.3182486435400482,-0.3211030602201434,-0.07323425710659057,0.21715212687429164,0.9057295125696978,0.8787479731818769,0.8857750918721208,0.9771503848788066,0.34103533273529335,0.7682813496682039,0.7142596049800269,0.0139435671190942,0.0670196437187945,0.01255957098112745,0.39028607367480944,-0.026469308265902665,0.06860156167764825,0.0017510354152038717,-0.5915574494107622,0.2337318678581049,0.10763293543703802,0.4210145918989667,-0.00574523600116902,0.4486010196154304,-0.3835400120718581,0.38196770962985177,-0.0802495731797355,-0.05910592278969464,0.16843877973074398,-0.4481215814349142,0.029418462148789955,-0.29192315548649367,0.7177839606986581,0.7288316032838339,0.8908052708382249,0.9039883808196878,0.8837253143046797,0.8969247354285171,0.9834379475327734,1.0,-0.5748273786394722,-0.5727884013258353,-0.2842490148938796,-0.28287430113274314,0.7294817566639632,0.8996243266176913,0.5007367919532422,-0.429886691147911
t2m_era5_lag_1h,-0.07133116663425382,0.06951584348322377,0.1052394918560132,0.0625362776617508,0.05713677809696105,-0.04631485751956133,-0.010954672576843806,-0.4375143507052698,0.4049425261323301,-0.6175057779034722,-0.355704212972014,0.5518311975214871,0.6843912635970703,0.5357756959765072,-0.8155591705571084,0.9948374939466468,0.16780294213979988,-0.15655468244686355,0.1308919485896219,0.058884952426278885,0.12661464909946335,0.053376314296911184,0.057200650982968816,-0.01716423055626887,-0.4188744839149668,-0.381023725546497,-0.07244664798776786,-0.4149058094828143,-0.4134771390332113,-0.09850920592101116,-0.08288926946274815,-0.04126191661518401,0.6663964074873251,0.6485885276400376,0.1333496885270451,-0.15166265916607982,-0.6491824690570575,-0.5986359611373769,-0.603897301831759,-0.5706450096106876,-0.5357756959765076,-0.3681805368969292,-0.5421310927429522,0.0508771180996103,-0.07348520429678676,-0.014606048125483764,-0.07811439243556292,0.006218675491258232,-0.0766787035631728,-0.029313533179383816,0.22330852293524567,-0.3480414450379691,-0.2333536681860525,-0.7437214867849411,-0.026966962095765233,-0.7976784562347562,0.5728937487481789,-0.559757056978118,0.1052185502406756,0.02719859517291256,-0.13965419756214228,0.45204700185748714,-0.03946959991714561,0.405939168592734,-0.5448201533951024,-0.5454708056614075,-0.6054744969275629,-0.6061447521605301,-0.6001558661061619,-0.6007753946414153,-0.5727869230486332,-0.5748273786394722,1.0,0.992507895795169,0.12766872788978614,0.1260025579116942,-0.5517668641308711,-0.6098233499035728,-0.44480655596984225,0.40851233814489624
t2m_era5_lag_3h,-0.07079427900250355,0.06938910166760659,0.10531145906806191,0.06239683269967829,0.057066375246070895,-0.0467793298060122,-0.01097560021796551,-0.432541797950315,0.39994705773279315,-0.6127687838250384,-0.35669063384319455,0.5429317901570605,0.6847551648500021,0.542169540500234,-0.8165897447178743,0.9910940751416193,0.16801055690124492,-0.15866617722799328,0.12873659211307115,0.05903982384915068,0.1261559702285993,0.05224361541545674,0.05718165125122924,-0.017101938584298447,-0.42126203524725103,-0.38099588383657607,-0.07240117173285952,-0.4186194176325986,-0.41751286142730776,-0.09827372630175915,-0.08282513658263044,-0.04121458495316271,0.6666666134122772,0.6488432582981195,0.13347382075067946,-0.15099876511443358,-0.6421190848982669,-0.5916859617961975,-0.5967681976281454,-0.5614522207997719,-0.5421695405002311,-0.3645015906046199,-0.5316834651572542,0.05070150427272621,-0.07302556304961323,-0.014556240564110135,-0.06422964985086586,0.006185897088478782,-0.07622148559935286,-0.029337232603266553,0.20521145732210866,-0.3550613878600367,-0.2337239588852176,-0.7435474527288654,-0.027371390754326836,-0.797594424748802,0.5674957722003448,-0.5543017077800835,0.1027673624758674,0.03383588721815694,-0.13475819838195807,0.4455011639151079,-0.03416362483053331,0.41383457498413045,-0.5372671542879248,-0.5448659659706431,-0.600674134202293,-0.6054803858602235,-0.5954972738658734,-0.6001604024292215,-0.5664698893722436,-0.5727884013258353,0.992507895795169,1.0,0.12636788843954702,0.1276713891969158,-0.5458404060682921,-0.6059976473552674,-0.44112957248525503,0.4073006907174121
wind_speed_lag_1h,-0.06769766814877434,0.09551039944340083,0.012362631615020579,0.022631555276436923,-0.041624025235685744,0.032376273881440376,-0.045189507959161004,-0.23026754049887876,0.06962281734261193,-0.3091081170921812,-0.3020266074846242,0.28269696744351075,-0.06158247974794823,0.08291301531048545,-0.10362187324212513,0.12638982856606124,-0.024220272907165045,0.03827889259954795,-0.11622289323982389,-0.031090293666870134,0.9160810252237701,-0.19573016914090352,-0.12171622175000288,-0.06686335533101617,-0.21678662561917159,-0.17472448007842487,0.041085790951280086,-0.21244680120848908,-0.21333212312219535,0.048579042552972955,0.05462258778355056,0.011199038234521293,0.09407494979590951,0.09461925947692167,-0.08478993461266564,-0.1865628275315873,-0.3192064042438571,-0.301784866784047,-0.30930627546681794,-0.28173807239827425,-0.08291301531048599,-0.2955608206695077,-0.3076814059227143,0.07791285633021981,-0.08153839200361175,0.03964496179462219,-0.055644871115939375,-0.008204501311428553,-0.07740237180550134,-0.03154404327733642,0.11784437894373394,-0.06014863562362868,0.10289721052170933,-0.0993741577501616,0.11984783749661333,-0.07440942650116325,0.23730025084252032,-0.23633775859829803,0.07811268780252281,0.02181272240540566,-0.1512551877637014,0.577514948451225,-0.07548166680664822,0.06945201248503825,-0.308841944701369,-0.30990261697680654,-0.31060677734811465,-0.31137006615452817,-0.303083692908432,-0.3038441357983356,-0.2828738112904209,-0.2842490148938796,0.12766872788978614,0.12636788843954702,1.0,0.8981031291281162,-0.31502601737712393,-0.31531867060854846,-0.2281954528295959,0.06869504869298267
wind_speed_lag_3h,-0.06677382284947955,0.09501235437565834,0.012873547430131813,0.022898231267712416,-0.040785029386309735,0.031702322694052744,-0.04499828519038641,-0.23084656577820287,0.06937348966473243,-0.30335689637946867,-0.29913794037432234,0.27735012725111113,-0.06132401447594343,0.08698913317536561,-0.10413080272756493,0.12561935254974596,-0.024371330721373336,0.036374485047862073,-0.11337316056743459,-0.031064331366084427,0.899039892265565,-0.19685580339419873,-0.12132940970711639,-0.06694977996997331,-0.2150446891226167,-0.1733709540867013,0.04045614752789771,-0.21489394558059766,-0.21665000164322634,0.04807147498048455,0.05418015551243033,0.010594977349064663,0.09306287724381147,0.09341936725837681,-0.08553379194749867,-0.18747472005917684,-0.31380583661552325,-0.2962949683777522,-0.30380214650848353,-0.27672662154934874,-0.08698913317536498,-0.28921313667676896,-0.30169076614721596,0.07790997386887086,-0.08150802899500098,0.03937451188725376,-0.050341974061049344,-0.008240739268915838,-0.07739642485281198,-0.03138141601717013,0.11345464008152645,-0.06431839894620996,0.10277781171121655,-0.09941456693777978,0.11979080195288551,-0.0744548479903143,0.23598377636497606,-0.23493334358206483,0.07973735374219128,0.023181346631132117,-0.14962646792777426,0.5693505131652234,-0.06956196258067131,0.07276404553961446,-0.3052493120707523,-0.30884332918578133,-0.3066371519531988,-0.3106057781831211,-0.2991215074038316,-0.30308304564894484,-0.2794439269080703,-0.28287430113274314,0.1260025579116942,0.1276713891969158,0.8981031291281162,1.0,-0.31073715317595885,-0.3110327282111257,-0.23072879034315127,0.06960139007918233
no2_rolling_mean_6h,0.0834665957603475,-0.044309145125517396,-0.04555871933521892,-0.04122422847817061,-0.0370721668426962,0.0158624277397663,-0.004466639146295405,0.4531893621622547,-0.4882796440345707,0.6260837977964041,0.46808070747790836,-0.6659553846916544,-0.25707055152845404,-0.3455128763039763,0.3305112354797289,-0.5538932988829696,-0.1240474977358259,-0.020301103293552926,0.02082278917390578,-0.009901949591953531,-0.3160881293778435,0.017049424429753473,0.06519767326509214,0.058687953738630345,0.4750798719126397,0.2315122129936992,0.06439655966077518,0.4666235935555103,0.46322820362509914,0.035086456819804816,0.009388859343454709,0.06890260038285638,-0.21867693067579919,-0.2150877741295223,-0.01800817441682956,0.19273717521178788,0.6908578514692926,0.6596405451004264,0.672139415083382,0.7242146041758464,0.34551287630397653,0.4455067680013427,0.9809399276364338,0.00950572069601489,0.09921361677515612,0.00512580819572975,0.38489381545052853,-0.015524267599105674,0.09946512451018119,0.009374257202128205,-0.664900661468014,0.26584700984578774,0.0475610181029966,0.3211469174438076,-0.03689972534660139,0.33164538851623243,-0.45550444441786314,0.45437101781092,-0.03826731329241469,0.38287429020760944,0.3074298670969789,-0.5580377489994025,0.056376744358567356,-0.2882552097260669,0.9864863503591498,0.9887440091687799,0.6752295279320694,0.6768040527691543,0.6626717504457997,0.6642246465478416,0.7275455487300578,0.7294817566639632,-0.5517668641308711,-0.5458404060682921,-0.31502601737712393,-0.31073715317595885,1.0,0.6805466637650153,0.4574097654566566,-0.47766260763542645
pm2p5_rolling_mean_6h,0.024469607534362513,0.0038282849559607545,0.0014759011998060972,-0.0451738254722028,-0.03750948062006062,0.004816679158051507,-0.055169093954185344,0.5354953449789454,-0.4088756819586185,0.9340091260163825,0.6351051405801897,-0.48751044051772885,-0.4044380460440853,-0.3403262976359779,0.45525451009413964,-0.6111099208858278,-0.20010050681810299,0.05232673927916399,0.014705367088952636,-0.025671230528227094,-0.31678590459214373,0.004481076608067942,0.08039190207908066,0.06729306486225305,0.42797454729131096,0.3712669154585826,0.07026186808286833,0.4253207911540799,0.42715890668607337,0.22106872992845275,0.05285717969471134,0.07106307338032057,-0.3824787221315225,-0.36991500606142846,0.13215742348868476,0.3398442717759995,0.9778463881745284,0.9883960128081557,0.9894636394534845,0.8947142764978855,0.3403262976359784,0.8212758112223528,0.6687048034770419,0.012608898979088068,0.0378298004982429,0.0005322491019846755,0.2092737973212884,-0.029740382710948386,0.03894033828130916,0.0017755157712673042,-0.41214754484421423,0.22026048709962046,0.14882196361504757,0.45741161030231586,0.025806526701860247,0.4919890276383827,-0.36978040746162166,0.36878865362503016,-0.0740437316747615,-0.2571387989803759,0.06326971626598264,-0.41135615783699936,0.08813673673245165,-0.27270283809646995,0.6710547414373076,0.6719600917518795,0.9928838545382163,0.9943252460041659,0.991794865331456,0.9932144302856846,0.8980819404487183,0.8996243266176913,-0.6098233499035728,-0.6059976473552674,-0.31531867060854846,-0.3110327282111257,0.6805466637650153,1.0,0.5411719931010301,-0.40356969115127667
